"id" "time" "I1" "I2" "I3" "I4" "I5" "I6"
"96" 2 6 0.155994775088101 -0.385472512224722 0.224320381326444 0.22743639050545 -0.840450424057965 0.395379935071044
"97" 2 7 1.78626240061053 -2.68172270080308 -1.50000308957683 -1.08397021912155 -3.14974859543917 -1.62339377577614
"98" 2 8 -0.433674226054304 -0.971615390142282 -1.90375993783274 -1.62629137668513 -1.16881499459927 -1.06954064197539
"99" 2 9 1.49615442657479 -0.730417584479773 0.891646630918909 -1.00107348339856 -0.524802258841088 0.073347079177151
"100" 2 10 -2.36264716820333 -1.16246741283721 0.469734695402851 -1.05372499290312 -0.754611847958329 -0.652985860653134
"101" 2 11 -1.67486011492947 -0.59388795822448 1.28597415124252 -0.146177286581789 -0.582799667637806 1.36361284628165
"102" 2 12 -0.482311017563112 -2.59369785718091 -0.442936241459875 -1.44982139772832 -2.99526390367439 0.117193128147931
"103" 2 13 -3.1723200974514 -1.56342801643221 0.221799787720516 -1.36335533305369 -2.36413731394035 -0.75688265679913
"104" 2 14 -2.56271055720784 -1.5618232158943 -0.205424283219057 -1.24289225486135 -0.773433583951998 -0.311203690106957
"105" 2 15 3.86499599134291 0.0401121117176888 0.841469785803966 1.09249722344338 0.472787620337561 1.73890124334197
"106" 2 16 2.92455218651307 -0.998849827084361 1.32141538704766 -0.346447187533543 -0.189200071299184 1.38654940792809
"107" 2 17 0.651540975182433 -1.75823669566269 0.0278985877580096 -1.10958236340537 -1.53523315646478 -0.0176245746563116
"108" 2 18 2.28346979867468 1.47384581681795 2.11942641292529 0.0892840258895627 1.59469735494265 0.104376231411595
"109" 2 19 1.21473238065476 -0.213945848951972 0.918717687610471 1.24730098299458 0.149944629064697 1.36015981561046
"110" 2 20 -0.284264230100433 0.573558181056499 2.01908248356556 0.708962790004043 1.28138393655529 1.48182043671569
"111" 2 21 2.13026493020814 2.61719538957543 3.51664056984672 2.21187231041452 1.30542394249427 2.58385229081085
"112" 2 22 1.77874892240532 1.99110835106202 0.41608802126193 0.954060564810816 -0.157026565179284 3.51086414122448
"113" 2 23 4.3931904500183 3.08841338228598 2.8099045729131 2.29736751635133 1.62560730819378 2.92882987380657
"114" 2 24 -0.886865372794631 0.256351912325329 2.98724631888155 1.58473234951667 1.44504533375225 1.30626564782071
"115" 2 25 0.049831024413566 1.18186522708611 0.28068077181235 1.68999271324094 1.72134975801868 4.33231488096877
"116" 2 26 -2.55973148273933 -1.74495146297616 -0.150044439219707 -0.482626790433904 -1.44561613660756 -0.0222767917689018
"117" 2 27 0.165279034817346 -0.674563976252556 -1.24887884766491 -0.558591628928656 -2.32133499301954 -1.53944606722473
"118" 2 28 -0.607715218473597 -1.99588174072637 -0.429637806976422 -0.882466972844907 -1.08507419512517 -0.352588818060757
"119" 2 29 -1.61220650462555 -1.24441980104186 0.437977903081595 0.869492938261247 -0.716287309009507 1.95895290033509
"120" 2 30 1.50844261887973 -0.270049927041743 0.120129975880561 -0.557147579849232 -0.348108386124439 0.167596312254293
"121" 2 31 1.31036555370673 0.56192322389778 2.16141228886483 0.529280580420373 -0.585581955088768 1.00290174926267
"122" 2 32 -1.19747635121319 0.914412016796448 0.614181930128423 0.968331116664264 -0.491165156362933 1.80316052946962
"123" 2 33 3.11152715874818 -0.0906461755996053 -0.770647376859142 1.25512659730657 1.72175133091394 1.22009783904623
"124" 2 34 -0.604427721421441 1.18106354127176 1.27571410879021 2.76937530599228 1.70399882859897 2.87216693502392
"125" 2 35 0.597920935938404 0.125136943075076 -0.400499438550667 0.575663988742798 -0.689122897358305 1.56363334460603
"126" 2 36 1.54422652245777 1.04372504792473 1.04906796356634 1.45996127148243 1.48659255026955 1.83571142197999
"127" 2 37 0.11139584919975 -0.231198605617136 1.74433534743485 0.60516807322441 -0.0687744351392257 0.601050448569545
"128" 2 38 0.219370404467686 -1.07644728653381 0.264860174119029 -1.41534526881369 0.78579415840706 -0.375349821602585
"129" 2 39 -1.04414805701779 -2.03800271232328 -1.27078087775155 -0.43047527047743 -2.37828851723632 -1.7894426197655
"130" 2 40 -1.83007928912398 -2.6275032904043 0.833703867258696 -0.996184867381291 -1.32351272164954 0.176680977289117
"131" 2 41 -0.263191216441769 -2.31204149549598 -1.37908639157373 -0.478650992893894 -0.739557282275668 0.874059976406117
"132" 2 42 0.0681355833586205 -3.03545030961731 -0.619364030473817 -2.56066325714664 -3.10786300514999 -1.71686866961308
"133" 2 43 -2.50487604700572 -2.0127083595069 -0.585568182689062 -1.78404797517429 -2.4247555709214 -0.185804993351759
"134" 2 44 1.16120320381578 -0.548841450258075 0.161838505556941 0.0974785387110463 -1.66881467619304 -0.512723311687847
"135" 2 45 -0.635653058973241 -0.900634868473936 0.824830298723188 -0.96333025782724 -1.74324404531694 -0.642006078307773
"136" 2 46 0.993439121165215 -0.827443135555976 0.749731543075783 -0.138289266746561 -1.51739899439277 0.12880987071673
"137" 2 47 -1.74475994678171 -2.22236005139246 -0.53529659531249 -1.23899976158138 -1.32748415881941 -0.027857232756302
"138" 2 48 0.759463481143275 -1.71679708247207 -0.315398509803732 -0.723135317469338 -2.12228858196237 0.63141436310783
"139" 2 49 0.323091396326448 0.84903835080398 1.20417611399946 0.291455043111014 0.577712298828077 1.09246583153693
"140" 2 50 0.338792993325336 -1.97065370539509 -1.13883865376019 -1.53978981806735 -2.00792230639514 -0.58494539040513
"141" 2 51 1.26487346530911 1.06502300487047 3.06501374108974 1.98157318392277 1.42649156114801 1.8652547785906
"142" 2 52 -0.63744977186363 -1.30519788656287 1.24031543124653 0.860319052131425 -0.852459305958353 0.324274783433377
"143" 2 53 0.487492569905871 1.03996780987412 1.3089745488176 0.57636577614053 1.37180225889449 -0.488800062483581
"144" 2 54 2.95584917201385 2.19145575238073 2.95120099907458 3.48125916441246 2.49812008763592 3.02678158895615
"145" 2 55 0.599830958875277 0.690642743646074 2.06221154705668 2.01537721364914 0.0815374035908498 1.77506277443801
"146" 2 56 -1.08386257303619 0.221675173093923 -0.501407022998941 -0.559196536707618 -0.94595975540463 -0.936445870743499
"147" 2 57 -0.0945347318505874 1.29707201938263 0.982934728614106 0.896019482998262 1.23907088872603 1.91244126851327
"148" 2 58 0.733367847354621 -0.55380972343788 1.40075265573336 -0.421627776030341 -1.25886247548092 0.779970036996131
"149" 2 59 -0.343355617429868 -1.32053007922715 -0.232753657950574 -1.32300163673787 -0.556305510622859 -1.38721386830481
"150" 2 60 0.922180721758936 0.32186757398639 1.91536686728722 0.264091984799054 0.408223862688848 0.153871999880714
"151" 2 61 0.781562535948149 2.2804164320449 3.56464611477901 1.6018753035339 3.14503224724859 4.57440678678243
"152" 2 62 0.212386712498209 1.84288982016915 2.15703758127636 1.29891809480418 2.04538276417903 2.33018691991568
"153" 2 63 1.94099493829264 2.28973206926405 3.6290885451296 4.09427942440718 2.35461965444095 2.77470541561467
"154" 2 64 3.22709909695835 3.76423227573356 4.34224125423721 2.78409144182082 4.24206804460997 3.89019015815047
"155" 2 65 0.766904269927332 1.58178938672535 2.39475019104214 2.70957460949898 2.49147500991832 2.4584461729381
"156" 2 66 -0.25668381827416 -0.489651688172657 0.429590811162456 0.804174610531673 -0.355497464415175 0.504512346371086
"157" 2 67 1.02636958165566 -0.690536886867162 0.255250070184464 0.25598181107458 -0.540475824231912 0.562476000367216
"158" 2 68 0.149268952876117 0.701985600822397 1.10367076848502 2.02132350321491 1.72673122472643 2.11687463039516
"159" 2 69 -1.13086386495496 0.935162320003244 3.28436848360166 1.83099136337523 2.46164707346022 2.15925963825698
"160" 2 70 -0.385178285904306 1.76180448432062 2.01637145598967 1.39062286253974 0.791061364038887 1.59119985539637
"161" 2 71 0.873566283202146 0.614998179503847 2.9683975000459 0.728353567169748 1.10104188902174 1.48767453773459
"162" 2 72 -0.670044284286601 0.442284581820932 0.916752167205194 1.48643175699895 0.125955327236935 1.19559295887287
"163" 2 73 -1.82553884629886 0.495012150294246 0.00413017095982426 0.327459570133931 -0.769906720841965 1.41050711113781
"164" 2 74 2.1598184166957 0.448963979833269 1.68504997117459 1.31743401311882 0.775254026858597 1.41327951980353
"165" 2 75 0.812508916250664 0.559830702989708 1.90133545353894 0.412354917490956 -0.602478371963977 0.816317281502756
"166" 2 76 1.73696815343606 2.31644166537636 3.35881411160248 2.46044922946509 1.20148564539264 2.16525582061163
"167" 2 77 0.463358509310146 1.48428777780786 3.1856171210535 1.8422530017489 0.622795976387596 3.06284241290098
"168" 2 78 1.9159574671268 3.20956258118195 4.31817992943477 1.85937096736509 2.36635306444429 1.81536977307556
"169" 2 79 1.73931901812363 3.08770873410208 4.8198346323012 2.92760199086961 2.74672400231504 3.54670612222542
"170" 2 80 2.78870078698863 0.336012936313923 4.69418800251225 1.69929202856034 2.60267932849773 1.01429804411995
"171" 2 81 -1.02881264969292 -1.40920534603409 -0.618673874090072 0.223846634350651 0.114406766898561 -0.404598811933929
"172" 2 82 2.57506458194278 -0.843429601749077 -1.32298876151253 0.873433208034066 -0.860676107556 -0.517596941685843
"173" 2 83 1.77214550294692 -0.30100927446648 0.314791268800404 0.0657791367415732 -0.15762434688084 1.61754153323173
"174" 2 84 2.88469905364022 0.312627423962807 2.99499087574199 2.10775333582844 0.933665405906706 1.8955842528581
"175" 2 85 -0.616760810610672 0.996605596416895 1.85673974316741 1.58314554277456 1.55532476847901 1.47244043661766
"176" 2 86 1.19813680024695 0.925735640431168 1.80699597837945 0.520863871625357 2.19052581651783 1.88663126802581
"177" 2 87 -2.39419809595376 1.07396292385594 2.53794002218074 1.38688001498863 2.32832183263813 1.46737111348151
"178" 2 88 0.905390815765323 1.35403536461425 2.60171292933636 1.86586819677297 1.08200255457199 2.24543000134876
"179" 2 89 -0.464463769587286 0.581489444447648 2.11376461686628 1.58913211378464 3.3368165286274 3.24346350761008
"180" 2 90 1.12182434877249 1.28321951861706 -0.154294436257379 0.96247003204674 0.0262991884330304 2.83003754184931
"181" 3 1 -2.21494979464317 2.18979804772959 -0.290543817740991 1.96294340258326 0.940299578903445 0.7817481527117
"182" 3 2 2.51755512785237 0.213654087957596 -0.946840178149884 0.751018224076692 -0.867315657970669 0.276823602176814
"183" 3 3 -0.00192648784554261 -0.449873421273711 1.73874031365581 -1.67790048426067 -1.24093070813936 -0.357845590658618
"184" 3 4 -3.30714154280944 -4.60073493667439 -3.81042604303606 -3.79822110037936 -1.55141913146151 -2.50527489376295
"185" 3 5 -0.342733116002115 1.30996378304035 4.13361049233248 0.615079213441904 1.52225767398967 1.34538878850783
"186" 3 6 0.284059433537139 1.96502235289922 1.51306075126567 1.33534616394008 1.23571902323615 0.69185798485028
"187" 3 7 -0.758514375209177 -2.53948457411855 -2.39755451415551 -1.64771710162238 -2.09420927034371 -1.16725882757368
"188" 3 8 -1.90476742923058 -1.81579948054696 1.10952987442368 -2.01987862462287 -0.793306293639452 -0.911279664941985
"189" 3 9 0.613821067675803 1.70815453396742 7.86401176507613 1.46946020708022 0.952268106163999 1.27891067329292
"190" 3 10 4.01480356479302 2.19505965325539 4.71034602629616 0.18685532656658 1.06159857179144 0.643096315996142
"191" 3 11 0.602314589452592 1.48999851343848 1.20149482680575 0.309416673151102 0.567405391492553 0.68307419084275
"192" 3 12 3.69164397866727 2.10656481153435 6.90593403917313 1.82658755427852 3.17318632313697 1.09981981002212
"193" 3 13 2.428340050919 2.87307646497938 1.68410413146478 2.8489708975027 1.66755996893365 1.26459992794595
"194" 3 14 4.86126852219955 3.34555782671389 1.73685763995969 2.1266517903265 1.78280264695748 0.971252971020779
"195" 3 15 3.54893456254619 1.95788585098059 -3.33710088878316 1.69916069168038 1.37514309261432 1.34625512314936
"196" 3 16 5.24262687535858 4.81244759558387 2.18199120135296 1.71642506931716 4.38030747968184 2.10076110378723
"197" 3 17 1.94452863411037 4.63328032543869 1.97631519221141 3.99899077645887 4.11912835663548 2.65638583796745
"198" 3 18 4.33467277987593 3.2046726140157 0.221585750861874 2.52015716470643 2.50251321323679 1.93695786647988
"199" 3 19 0.235681823429667 2.32314332623883 0.33630476092368 1.10022363448821 -1.26386928171724 -0.138278038380591
"200" 3 20 1.7950443774101 -0.0096899559592003 1.94687155105439 -0.193636453956209 1.46894032666697 0.740046612986697
"201" 3 21 1.49389814037722 0.710761436243084 0.844975890617463 0.527006000080033 1.78679911694231 1.82616114076088
"202" 3 22 -0.370545347025371 -1.80140103655309 2.10456458063929 -1.03265357942607 -0.586510392752039 -0.491490626821586
"203" 3 23 0.0853523656750306 0.81536853247922 1.43181686290593 0.559478885640692 0.97619611288248 0.699693708338981
"204" 3 24 -2.25734005001092 -2.29151225916755 -2.09075543294468 -1.86638128809077 -1.97362459195811 -1.60212099045846
"205" 3 25 2.7814020247177 3.24726981563386 2.01714621228101 0.964414347241048 2.5779269417837 1.11732038878723
"206" 3 26 -2.12020732105454 -3.04456848869118 -4.37886247377763 -1.66262102727611 -2.77126751124635 -0.0384744175653273
"207" 3 27 0.0920541331693997 -2.35605346877116 -1.30629055478786 -1.58487437413088 -1.3730478423215 -2.20993397353526
"208" 3 28 -1.10978180876951 -1.41214432367966 0.751780793995177 -1.27404441173607 -0.46098562123512 -0.966609203671278
"209" 3 29 1.46681570465206 -0.990604252308577 1.63420449464958 0.328475526558522 -0.728596171055541 -0.0476568262229334
"210" 3 30 0.989138303863355 -1.00096236418527 1.60639803767214 0.195592054194165 -1.12673367973293 -0.47418798047754
"211" 3 31 3.44888583814953 3.89458575572367 -0.921218047083796 2.97930109079063 3.28097272978808 2.1877767883092
"212" 3 32 2.98772476382664 1.93725251374842 0.780773406006906 1.46997436677221 2.17045154250453 1.2549253818165
"213" 3 33 5.03114839959827 1.81576236085587 -2.1191060640958 1.00982786315501 0.846953483764813 0.535630741995978
"214" 3 34 1.61380643938834 4.5202761113333 5.97034979670836 1.4739504811008 0.768145603703361 1.51977181107842
"215" 3 35 1.87632839570125 3.20784065910667 -2.4942531371502 1.82660301501475 0.404651363279503 0.827568030664395
"216" 3 36 2.31959362270157 1.93707470732673 2.4846033360526 1.25055231700215 2.2744121063875 0.794080110584233
"217" 3 37 -1.49149486211833 0.965405456222844 0.602245705333261 0.208709781832826 -0.159443052592531 0.446025849337509
"218" 3 38 -0.0967247091578663 -0.546359851756331 -0.103919288030053 -0.922394009538455 1.11322062495455 -0.0335270731938876
"219" 3 39 -0.705992419248785 -2.3773290845546 -0.663351961953457 -2.04190030472675 -1.21234457269387 -1.98016558606905
"220" 3 40 -3.37172197138315 -0.982773836863196 -0.893156729586387 0.00322687583441605 0.708107695384074 0.392131946613481
"221" 3 41 -0.935199140130302 -0.678368999232199 2.09697163490606 0.637364756935034 0.351149100726594 1.32122013951402
"222" 3 42 -3.68823489283588 -2.04312147733673 -0.775198144837024 -1.8370034581611 -1.19466682305194 -0.88072309009377
"223" 3 43 -2.51736448313197 -2.31085541247206 0.696926871138378 -0.925994296117707 -0.510920889785733 -1.06293279455476
"224" 3 44 0.121909994012708 1.78580723451499 -1.31578896111022 0.359846567670958 0.792501150982648 0.66368874667013
"225" 3 45 -0.441741744300235 4.09575334285997 1.41027817547525 2.44526301517262 1.25693355343151 1.52086411046573
"226" 3 46 -1.35765844275924 -0.93401070719023 -1.42198570804242 -0.970895206155171 -0.123381896382622 -0.219690800670503
"227" 3 47 -0.364090653469437 2.21542742826304 2.99845727972261 0.942594358421439 0.292917319159616 0.611633344753146
"228" 3 48 1.67440058380783 0.692858637072519 1.45420939795977 -0.165114238682532 -0.769265820314913 -0.0439618403236715
"229" 3 49 1.33454743870031 1.0804747150892 0.310649856065972 1.04718258766049 0.738808532803388 1.12349106677128
"230" 3 50 -1.76779604831403 -0.683033729031723 -0.330581364398484 -1.02859944803692 -0.519610999082929 -1.21484542698135
"231" 3 51 -1.85979512157946 -1.69088869255377 0.0112746956701452 -0.636488882470873 -0.330513233200846 -1.02338615627409
"232" 3 52 0.961242952372658 -4.15328456369866 0.565946436075118 -3.45638324837204 -2.26694118515935 -1.70229260877584
"233" 3 53 -0.422940497046647 -3.491221890342 -1.32669958741219 -2.69851828614155 -3.49884126809541 -2.21689762783514
"234" 3 54 -3.5634580257828 -3.71098669618475 -3.63022456256372 -2.8132496560647 -1.18317872120903 -1.84853243223834
